experiment,split,mechanism,threshold,metric,TP,FP,FN,precision,recall,f1,mAP50,mAP50_95
juniperus_seg_by_size_20260828_151237,test,expert_E_large_solo,@50,IoU,615,144,75,81.02766798418972,89.13043478260869,84.88612836438924,0.8691984384706766,0.5857557488573658
juniperus_seg_by_size_20260828_151237,test,expert_E_large_solo,@50,S-IoU,617,142,33,81.29117259552042,94.92307692307692,87.57984386089426,0.8691984384706766,0.5857557488573658
juniperus_seg_by_size_20260828_151237,test,expert_E_large_solo,@75,IoU,491,268,199,64.69038208168642,71.15942028985506,67.77087646652863,0.8691984384706766,0.5857557488573658
juniperus_seg_by_size_20260828_151237,test,expert_E_large_solo,@75,S-IoU,565,194,55,74.44005270092227,91.12903225806451,81.94343727338651,0.8691984384706766,0.5857557488573658
juniperus_seg_by_size_20260828_151237,test,btm_forest_ensemble_uniform,@50,IoU,637,277,53,69.69365426695843,92.31884057971016,79.42643391521197,0.8850947611156561,0.597476673919835
juniperus_seg_by_size_20260828_151237,test,btm_forest_ensemble_uniform,@50,S-IoU,671,243,22,73.41356673960613,96.82539682539682,83.5096453018046,0.8850947611156561,0.597476673919835
juniperus_seg_by_size_20260828_151237,test,btm_forest_ensemble_uniform,@75,IoU,509,405,181,55.68927789934355,73.76811594202898,63.46633416458853,0.8850947611156561,0.597476673919835
juniperus_seg_by_size_20260828_151237,test,btm_forest_ensemble_uniform,@75,S-IoU,594,320,35,64.98905908096279,94.4356120826709,76.99287103046014,0.8850947611156561,0.597476673919835
juniperus_seg_by_size_20260828_151237,test,btm_forest_ensemble_weighted,@50,IoU,637,278,53,69.61748633879782,92.31884057971016,79.37694704049846,0.8857180326765033,0.5990317917889532
juniperus_seg_by_size_20260828_151237,test,btm_forest_ensemble_weighted,@50,S-IoU,673,242,22,73.55191256830601,96.83453237410072,83.60248447204968,0.8857180326765033,0.5990317917889532
juniperus_seg_by_size_20260828_151237,test,btm_forest_ensemble_weighted,@75,IoU,510,405,180,55.73770491803278,73.91304347826086,63.55140186915887,0.8857180326765033,0.5990317917889532
juniperus_seg_by_size_20260828_151237,test,btm_forest_ensemble_weighted,@75,S-IoU,593,322,36,64.80874316939891,94.27662957074722,76.81347150259067,0.8857180326765033,0.5990317917889532
juniperus_seg_by_size_20260828_151237,test,btm_forest_soup,@50,IoU,481,38,209,92.67822736030828,69.71014492753623,79.56989247311827,0.6827014610382742,0.5006091677967173
juniperus_seg_by_size_20260828_151237,test,btm_forest_soup,@50,S-IoU,479,40,167,92.29287090558766,74.14860681114551,82.23175965665237,0.6827014610382742,0.5006091677967173
juniperus_seg_by_size_20260828_151237,test,btm_forest_soup,@75,IoU,437,82,253,84.20038535645472,63.33333333333333,72.29114971050454,0.6827014610382742,0.5006091677967173
juniperus_seg_by_size_20260828_151237,test,btm_forest_soup,@75,S-IoU,458,61,171,88.2466281310212,72.81399046104929,79.79094076655052,0.6827014610382742,0.5006091677967173
juniperus_seg_by_size_20260828_151237,test,random_ensemble,@50,IoU,645,390,45,62.31884057971014,93.47826086956522,74.78260869565217,0.8796843081157352,0.5866463920096903
juniperus_seg_by_size_20260828_151237,test,random_ensemble,@50,S-IoU,692,343,14,66.85990338164251,98.01699716713881,79.49454336588168,0.8796843081157352,0.5866463920096903
juniperus_seg_by_size_20260828_151237,test,random_ensemble,@75,IoU,514,521,176,49.66183574879227,74.4927536231884,59.59420289855073,0.8796843081157352,0.5866463920096903
juniperus_seg_by_size_20260828_151237,test,random_ensemble,@75,S-IoU,610,425,26,58.93719806763285,95.9119496855346,73.01017354877318,0.8796843081157352,0.5866463920096903
juniperus_seg_by_size_20260828_151237,field_work,dense_baseline,@50,IoU,1155,388,616,74.85418016850292,65.21739130434783,69.70428485214242,0.6050564135027984,0.3077482491934694
juniperus_seg_by_size_20260828_151237,field_work,dense_baseline,@50,S-IoU,1216,327,426,78.80751782242385,74.05602923264311,76.35792778649922,0.6050564135027984,0.3077482491934694
juniperus_seg_by_size_20260828_151237,field_work,dense_baseline,@75,IoU,659,884,1112,42.709008425145825,37.210615471485035,39.77066988533495,0.6050564135027984,0.3077482491934694
juniperus_seg_by_size_20260828_151237,field_work,dense_baseline,@75,S-IoU,1000,543,509,64.80881399870383,66.26905235255136,65.53079947575361,0.6050564135027984,0.3077482491934694
juniperus_seg_by_size_20260828_151237,field_work,expert_E_small_solo,@50,IoU,1130,302,641,78.91061452513966,63.80575945793338,70.55885107711521,0.5996000808541023,0.30816763016328386
juniperus_seg_by_size_20260828_151237,field_work,expert_E_small_solo,@50,S-IoU,1221,211,431,85.26536312849163,73.91041162227603,79.1828793774319,0.5996000808541023,0.30816763016328386
juniperus_seg_by_size_20260828_151237,field_work,expert_E_small_solo,@75,IoU,639,793,1132,44.622905027932966,36.081309994353475,39.90009366219169,0.5996000808541023,0.30816763016328386
juniperus_seg_by_size_20260828_151237,field_work,expert_E_small_solo,@75,S-IoU,995,437,533,69.48324022346368,65.11780104712042,67.22972972972973,0.5996000808541023,0.30816763016328386
juniperus_seg_by_size_20260828_151237,field_work,expert_E_medium_solo,@50,IoU,1158,324,613,78.13765182186235,65.38678712591755,71.19581924377498,0.6113140347136808,0.3169800373240711
juniperus_seg_by_size_20260828_151237,field_work,expert_E_medium_solo,@50,S-IoU,1227,255,422,82.79352226720647,74.40873256519103,78.37751517087193,0.6113140347136808,0.3169800373240711
juniperus_seg_by_size_20260828_151237,field_work,expert_E_medium_solo,@75,IoU,660,822,1111,44.534412955465584,37.267080745341616,40.57792806640024,0.6113140347136808,0.3169800373240711
juniperus_seg_by_size_20260828_151237,field_work,expert_E_medium_solo,@75,S-IoU,1010,472,522,68.15114709851552,65.92689295039165,67.0205706702057,0.6113140347136808,0.3169800373240711
juniperus_seg_by_size_20260828_151237,field_work,expert_E_large_solo,@50,IoU,1185,327,586,78.37301587301587,66.91134952004518,72.1900700578739,0.6254326233877402,0.32279624793789824
juniperus_seg_by_size_20260828_151237,field_work,expert_E_large_solo,@50,S-IoU,1263,249,387,83.53174603174604,76.54545454545455,79.88614800759012,0.6254326233877402,0.32279624793789824
juniperus_seg_by_size_20260828_151237,field_work,expert_E_large_solo,@75,IoU,665,847,1106,43.98148148148148,37.54940711462451,40.511727078891255,0.6254326233877402,0.32279624793789824
juniperus_seg_by_size_20260828_151237,field_work,expert_E_large_solo,@75,S-IoU,1048,464,483,69.31216931216932,68.45199216198563,68.87939533355242,0.6254326233877402,0.32279624793789824
juniperus_seg_by_size_20260828_151237,field_work,btm_forest_ensemble_uniform,@50,IoU,1273,587,498,68.44086021505376,71.88029361942405,70.11842467639768,0.6578469253097299,0.33769994957393734
juniperus_seg_by_size_20260828_151237,field_work,btm_forest_ensemble_uniform,@50,S-IoU,1460,400,304,78.49462365591397,82.76643990929705,80.5739514348786,0.6578469253097299,0.33769994957393734
juniperus_seg_by_size_20260828_151237,field_work,btm_forest_ensemble_uniform,@75,IoU,708,1152,1063,38.064516129032256,39.97741389045737,38.99752134398237,0.6578469253097299,0.33769994957393734
juniperus_seg_by_size_20260828_151237,field_work,btm_forest_ensemble_uniform,@75,S-IoU,1147,713,407,61.66666666666667,73.80952380952381,67.19390743995314,0.6578469253097299,0.33769994957393734
juniperus_seg_by_size_20260828_151237,field_work,btm_forest_ensemble_weighted,@50,IoU,1272,588,499,68.38709677419355,71.82382834556748,70.06334343156155,0.6569920473912046,0.33751461142883477
juniperus_seg_by_size_20260828_151237,field_work,btm_forest_ensemble_weighted,@50,S-IoU,1463,397,305,78.65591397849462,82.74886877828054,80.65049614112458,0.6569920473912046,0.33751461142883477
juniperus_seg_by_size_20260828_151237,field_work,btm_forest_ensemble_weighted,@75,IoU,705,1155,1066,37.903225806451616,39.808018068887634,38.83227760947398,0.6569920473912046,0.33751461142883477
juniperus_seg_by_size_20260828_151237,field_work,btm_forest_ensemble_weighted,@75,S-IoU,1150,710,406,61.82795698924731,73.90745501285348,67.33021077283374,0.6569920473912046,0.33751461142883477
juniperus_seg_by_size_20260828_151237,field_work,btm_forest_soup,@50,IoU,713,74,1058,90.5972045743329,40.25974025974026,55.746677091477714,0.3855159343965654,0.22861265786364263
juniperus_seg_by_size_20260828_151237,field_work,btm_forest_soup,@50,S-IoU,705,82,927,89.58068614993647,43.19852941176471,58.2885489871848,0.3855159343965654,0.22861265786364263
juniperus_seg_by_size_20260828_151237,field_work,btm_forest_soup,@75,IoU,524,263,1247,66.58195679796697,29.587803500846977,40.96950742767787,0.3855159343965654,0.22861265786364263
juniperus_seg_by_size_20260828_151237,field_work,btm_forest_soup,@75,S-IoU,632,155,957,80.30495552731894,39.77344241661422,53.198653198653204,0.3855159343965654,0.22861265786364263
juniperus_seg_by_size_20260828_151237,field_work,random_ensemble,@50,IoU,1327,887,444,59.93676603432701,74.92941840767928,66.59974905897114,0.6735887759615997,0.34368803455386704
juniperus_seg_by_size_20260828_151237,field_work,random_ensemble,@50,S-IoU,1607,607,205,72.58355916892502,88.68653421633555,79.83109786388476,0.6735887759615997,0.34368803455386704
juniperus_seg_by_size_20260828_151237,field_work,random_ensemble,@75,IoU,723,1491,1048,32.65582655826558,40.82439299830604,36.28607277289837,0.6735887759615997,0.34368803455386704
juniperus_seg_by_size_20260828_151237,field_work,random_ensemble,@75,S-IoU,1258,956,284,56.82023486901535,81.58236057068741,66.98615548455803,0.6735887759615997,0.34368803455386704
juniperus_seg_by_size_20260828_175314,test,dense_baseline,@50,IoU,607,186,83,76.54476670870113,87.97101449275362,81.86109238031018,0.8475021767897865,0.5671423695138776
juniperus_seg_by_size_20260828_175314,test,dense_baseline,@50,S-IoU,612,181,41,77.17528373266079,93.72128637059724,84.64730290456431,0.8475021767897865,0.5671423695138776
juniperus_seg_by_size_20260828_175314,test,dense_baseline,@75,IoU,494,299,196,62.295081967213115,71.59420289855073,66.62171274443696,0.8475021767897865,0.5671423695138776
juniperus_seg_by_size_20260828_175314,test,dense_baseline,@75,S-IoU,562,231,52,70.87011349306431,91.53094462540716,79.8862828713575,0.8475021767897865,0.5671423695138776
juniperus_seg_by_size_20260828_175314,test,expert_E_small_solo,@50,IoU,604,151,86,80.0,87.53623188405797,83.59861591695503,0.846214859074274,0.5687094638123678
juniperus_seg_by_size_20260828_175314,test,expert_E_small_solo,@50,S-IoU,612,143,41,81.05960264900662,93.72128637059724,86.93181818181819,0.846214859074274,0.5687094638123678
juniperus_seg_by_size_20260828_175314,test,expert_E_small_solo,@75,IoU,483,272,207,63.97350993377483,70.0,66.85121107266436,0.846214859074274,0.5687094638123678
juniperus_seg_by_size_20260828_175314,test,expert_E_small_solo,@75,S-IoU,560,195,55,74.17218543046357,91.05691056910568,81.75182481751825,0.846214859074274,0.5687094638123678
juniperus_seg_by_size_20260828_175314,test,expert_E_medium_solo,@50,IoU,621,160,69,79.5134443021767,90.0,84.43235893949694,0.8742473852529227,0.5921919084736166
juniperus_seg_by_size_20260828_175314,test,expert_E_medium_solo,@50,S-IoU,622,159,32,79.64148527528809,95.10703363914374,86.68989547038328,0.8742473852529227,0.5921919084736166
juniperus_seg_by_size_20260828_175314,test,expert_E_medium_solo,@75,IoU,504,277,186,64.5326504481434,73.04347826086956,68.52481305234535,0.8742473852529227,0.5921919084736166
juniperus_seg_by_size_20260828_175314,test,expert_E_medium_solo,@75,S-IoU,567,214,52,72.59923175416134,91.59935379644588,81.0,0.8742473852529227,0.5921919084736166
juniperus_seg_by_size_20260828_175314,test,expert_E_large_solo,@50,IoU,615,144,75,81.02766798418972,89.13043478260869,84.88612836438924,0.8691984384706766,0.5857557488573658
juniperus_seg_by_size_20260828_175314,test,expert_E_large_solo,@50,S-IoU,617,142,33,81.29117259552042,94.92307692307692,87.57984386089426,0.8691984384706766,0.5857557488573658
juniperus_seg_by_size_20260828_175314,test,expert_E_large_solo,@75,IoU,491,268,199,64.69038208168642,71.15942028985506,67.77087646652863,0.8691984384706766,0.5857557488573658
juniperus_seg_by_size_20260828_175314,test,expert_E_large_solo,@75,S-IoU,565,194,55,74.44005270092227,91.12903225806451,81.94343727338651,0.8691984384706766,0.5857557488573658
juniperus_seg_by_size_20260828_175314,test,btm_forest_ensemble_uniform,@50,IoU,637,277,53,69.69365426695843,92.31884057971016,79.42643391521197,0.8850947611156561,0.597476673919835
juniperus_seg_by_size_20260828_175314,test,btm_forest_ensemble_uniform,@50,S-IoU,671,243,22,73.41356673960613,96.82539682539682,83.5096453018046,0.8850947611156561,0.597476673919835
juniperus_seg_by_size_20260828_175314,test,btm_forest_ensemble_uniform,@75,IoU,509,405,181,55.68927789934355,73.76811594202898,63.46633416458853,0.8850947611156561,0.597476673919835
juniperus_seg_by_size_20260828_175314,test,btm_forest_ensemble_uniform,@75,S-IoU,594,320,35,64.98905908096279,94.4356120826709,76.99287103046014,0.8850947611156561,0.597476673919835
juniperus_seg_by_size_20260828_175314,test,btm_forest_ensemble_weighted,@50,IoU,637,278,53,69.61748633879782,92.31884057971016,79.37694704049846,0.8857180326765033,0.5990317917889532
juniperus_seg_by_size_20260828_175314,test,btm_forest_ensemble_weighted,@50,S-IoU,673,242,22,73.55191256830601,96.83453237410072,83.60248447204968,0.8857180326765033,0.5990317917889532
juniperus_seg_by_size_20260828_175314,test,btm_forest_ensemble_weighted,@75,IoU,510,405,180,55.73770491803278,73.91304347826086,63.55140186915887,0.8857180326765033,0.5990317917889532
juniperus_seg_by_size_20260828_175314,test,btm_forest_ensemble_weighted,@75,S-IoU,593,322,36,64.80874316939891,94.27662957074722,76.81347150259067,0.8857180326765033,0.5990317917889532
juniperus_seg_by_size_20260828_175314,test,btm_forest_soup,@50,IoU,481,38,209,92.67822736030828,69.71014492753623,79.56989247311827,0.6827014610382742,0.5006091677967173
juniperus_seg_by_size_20260828_175314,test,btm_forest_soup,@50,S-IoU,479,40,167,92.29287090558766,74.14860681114551,82.23175965665237,0.6827014610382742,0.5006091677967173
juniperus_seg_by_size_20260828_175314,test,btm_forest_soup,@75,IoU,437,82,253,84.20038535645472,63.33333333333333,72.29114971050454,0.6827014610382742,0.5006091677967173
juniperus_seg_by_size_20260828_175314,test,btm_forest_soup,@75,S-IoU,458,61,171,88.2466281310212,72.81399046104929,79.79094076655052,0.6827014610382742,0.5006091677967173
juniperus_seg_by_size_20260828_175314,test,random_ensemble,@50,IoU,645,390,45,62.31884057971014,93.47826086956522,74.78260869565217,0.8796843081157352,0.5866463920096903
juniperus_seg_by_size_20260828_175314,test,random_ensemble,@50,S-IoU,692,343,14,66.85990338164251,98.01699716713881,79.49454336588168,0.8796843081157352,0.5866463920096903
juniperus_seg_by_size_20260828_175314,test,random_ensemble,@75,IoU,514,521,176,49.66183574879227,74.4927536231884,59.59420289855073,0.8796843081157352,0.5866463920096903
juniperus_seg_by_size_20260828_175314,test,random_ensemble,@75,S-IoU,610,425,26,58.93719806763285,95.9119496855346,73.01017354877318,0.8796843081157352,0.5866463920096903
juniperus_seg_by_size_20260828_175314,field_work,dense_baseline,@50,IoU,1155,388,616,74.85418016850292,65.21739130434783,69.70428485214242,0.6050564135027984,0.3077482491934694
juniperus_seg_by_size_20260828_175314,field_work,dense_baseline,@50,S-IoU,1216,327,426,78.80751782242385,74.05602923264311,76.35792778649922,0.6050564135027984,0.3077482491934694
juniperus_seg_by_size_20260828_175314,field_work,dense_baseline,@75,IoU,659,884,1112,42.709008425145825,37.210615471485035,39.77066988533495,0.6050564135027984,0.3077482491934694
juniperus_seg_by_size_20260828_175314,field_work,dense_baseline,@75,S-IoU,1000,543,509,64.80881399870383,66.26905235255136,65.53079947575361,0.6050564135027984,0.3077482491934694
juniperus_seg_by_size_20260828_175314,field_work,expert_E_small_solo,@50,IoU,1130,302,641,78.91061452513966,63.80575945793338,70.55885107711521,0.5996000808541023,0.30816763016328386
juniperus_seg_by_size_20260828_175314,field_work,expert_E_small_solo,@50,S-IoU,1221,211,431,85.26536312849163,73.91041162227603,79.1828793774319,0.5996000808541023,0.30816763016328386
juniperus_seg_by_size_20260828_175314,field_work,expert_E_small_solo,@75,IoU,639,793,1132,44.622905027932966,36.081309994353475,39.90009366219169,0.5996000808541023,0.30816763016328386
juniperus_seg_by_size_20260828_175314,field_work,expert_E_small_solo,@75,S-IoU,995,437,533,69.48324022346368,65.11780104712042,67.22972972972973,0.5996000808541023,0.30816763016328386
juniperus_seg_by_size_20260828_175314,field_work,expert_E_medium_solo,@50,IoU,1158,324,613,78.13765182186235,65.38678712591755,71.19581924377498,0.6113140347136808,0.3169800373240711
juniperus_seg_by_size_20260828_175314,field_work,expert_E_medium_solo,@50,S-IoU,1227,255,422,82.79352226720647,74.40873256519103,78.37751517087193,0.6113140347136808,0.3169800373240711
juniperus_seg_by_size_20260828_175314,field_work,expert_E_medium_solo,@75,IoU,660,822,1111,44.534412955465584,37.267080745341616,40.57792806640024,0.6113140347136808,0.3169800373240711
juniperus_seg_by_size_20260828_175314,field_work,expert_E_medium_solo,@75,S-IoU,1010,472,522,68.15114709851552,65.92689295039165,67.0205706702057,0.6113140347136808,0.3169800373240711
juniperus_seg_by_size_20260828_175314,field_work,expert_E_large_solo,@50,IoU,1185,327,586,78.37301587301587,66.91134952004518,72.1900700578739,0.6254326233877402,0.32279624793789824
juniperus_seg_by_size_20260828_175314,field_work,expert_E_large_solo,@50,S-IoU,1263,249,387,83.53174603174604,76.54545454545455,79.88614800759012,0.6254326233877402,0.32279624793789824
juniperus_seg_by_size_20260828_175314,field_work,expert_E_large_solo,@75,IoU,665,847,1106,43.98148148148148,37.54940711462451,40.511727078891255,0.6254326233877402,0.32279624793789824
juniperus_seg_by_size_20260828_175314,field_work,expert_E_large_solo,@75,S-IoU,1048,464,483,69.31216931216932,68.45199216198563,68.87939533355242,0.6254326233877402,0.32279624793789824
juniperus_seg_by_size_20260828_175314,field_work,btm_forest_ensemble_uniform,@50,IoU,1273,587,498,68.44086021505376,71.88029361942405,70.11842467639768,0.6578469253097299,0.33769994957393734
juniperus_seg_by_size_20260828_175314,field_work,btm_forest_ensemble_uniform,@50,S-IoU,1460,400,304,78.49462365591397,82.76643990929705,80.5739514348786,0.6578469253097299,0.33769994957393734
juniperus_seg_by_size_20260828_175314,field_work,btm_forest_ensemble_uniform,@75,IoU,708,1152,1063,38.064516129032256,39.97741389045737,38.99752134398237,0.6578469253097299,0.33769994957393734
juniperus_seg_by_size_20260828_175314,field_work,btm_forest_ensemble_uniform,@75,S-IoU,1147,713,407,61.66666666666667,73.80952380952381,67.19390743995314,0.6578469253097299,0.33769994957393734
juniperus_seg_by_size_20260828_175314,field_work,btm_forest_ensemble_weighted,@50,IoU,1272,588,499,68.38709677419355,71.82382834556748,70.06334343156155,0.6569920473912046,0.33751461142883477
juniperus_seg_by_size_20260828_175314,field_work,btm_forest_ensemble_weighted,@50,S-IoU,1463,397,305,78.65591397849462,82.74886877828054,80.65049614112458,0.6569920473912046,0.33751461142883477
juniperus_seg_by_size_20260828_175314,field_work,btm_forest_ensemble_weighted,@75,IoU,705,1155,1066,37.903225806451616,39.808018068887634,38.83227760947398,0.6569920473912046,0.33751461142883477
juniperus_seg_by_size_20260828_175314,field_work,btm_forest_ensemble_weighted,@75,S-IoU,1150,710,406,61.82795698924731,73.90745501285348,67.33021077283374,0.6569920473912046,0.33751461142883477
juniperus_seg_by_size_20260828_175314,field_work,btm_forest_soup,@50,IoU,713,74,1058,90.5972045743329,40.25974025974026,55.746677091477714,0.3855159343965654,0.22861265786364263
juniperus_seg_by_size_20260828_175314,field_work,btm_forest_soup,@50,S-IoU,705,82,927,89.58068614993647,43.19852941176471,58.2885489871848,0.3855159343965654,0.22861265786364263
juniperus_seg_by_size_20260828_175314,field_work,btm_forest_soup,@75,IoU,524,263,1247,66.58195679796697,29.587803500846977,40.96950742767787,0.3855159343965654,0.22861265786364263
juniperus_seg_by_size_20260828_175314,field_work,btm_forest_soup,@75,S-IoU,632,155,957,80.30495552731894,39.77344241661422,53.198653198653204,0.3855159343965654,0.22861265786364263
juniperus_seg_by_size_20260828_175314,field_work,random_ensemble,@50,IoU,1327,887,444,59.93676603432701,74.92941840767928,66.59974905897114,0.6735887759615997,0.34368803455386704
juniperus_seg_by_size_20260828_175314,field_work,random_ensemble,@50,S-IoU,1607,607,205,72.58355916892502,88.68653421633555,79.83109786388476,0.6735887759615997,0.34368803455386704
juniperus_seg_by_size_20260828_175314,field_work,random_ensemble,@75,IoU,723,1491,1048,32.65582655826558,40.82439299830604,36.28607277289837,0.6735887759615997,0.34368803455386704
juniperus_seg_by_size_20260828_175314,field_work,random_ensemble,@75,S-IoU,1258,956,284,56.82023486901535,81.58236057068741,66.98615548455803,0.6735887759615997,0.34368803455386704
juniperus_seg_by_size_20260828_180050,test,dense_baseline,@50,IoU,607,186,83,76.54476670870113,87.97101449275362,81.86109238031018,0.8475021767897865,0.5671423695138776
juniperus_seg_by_size_20260828_180050,test,dense_baseline,@50,S-IoU,612,181,41,77.17528373266079,93.72128637059724,84.64730290456431,0.8475021767897865,0.5671423695138776
juniperus_seg_by_size_20260828_180050,test,dense_baseline,@75,IoU,494,299,196,62.295081967213115,71.59420289855073,66.62171274443696,0.8475021767897865,0.5671423695138776
juniperus_seg_by_size_20260828_180050,test,dense_baseline,@75,S-IoU,562,231,52,70.87011349306431,91.53094462540716,79.8862828713575,0.8475021767897865,0.5671423695138776
juniperus_seg_by_size_20260828_180050,test,expert_E_small_solo,@50,IoU,604,151,86,80.0,87.53623188405797,83.59861591695503,0.846214859074274,0.5687094638123678
juniperus_seg_by_size_20260828_180050,test,expert_E_small_solo,@50,S-IoU,612,143,41,81.05960264900662,93.72128637059724,86.93181818181819,0.846214859074274,0.5687094638123678
juniperus_seg_by_size_20260828_180050,test,expert_E_small_solo,@75,IoU,483,272,207,63.97350993377483,70.0,66.85121107266436,0.846214859074274,0.5687094638123678
juniperus_seg_by_size_20260828_180050,test,expert_E_small_solo,@75,S-IoU,560,195,55,74.17218543046357,91.05691056910568,81.75182481751825,0.846214859074274,0.5687094638123678
juniperus_seg_by_size_20260828_180050,test,expert_E_medium_solo,@50,IoU,621,160,69,79.5134443021767,90.0,84.43235893949694,0.8742473852529227,0.5921919084736166
juniperus_seg_by_size_20260828_180050,test,expert_E_medium_solo,@50,S-IoU,622,159,32,79.64148527528809,95.10703363914374,86.68989547038328,0.8742473852529227,0.5921919084736166
juniperus_seg_by_size_20260828_180050,test,expert_E_medium_solo,@75,IoU,504,277,186,64.5326504481434,73.04347826086956,68.52481305234535,0.8742473852529227,0.5921919084736166
juniperus_seg_by_size_20260828_180050,test,expert_E_medium_solo,@75,S-IoU,567,214,52,72.59923175416134,91.59935379644588,81.0,0.8742473852529227,0.5921919084736166
juniperus_seg_by_size_20260828_180050,test,expert_E_large_solo,@50,IoU,615,144,75,81.02766798418972,89.13043478260869,84.88612836438924,0.8691984384706766,0.5857557488573658
juniperus_seg_by_size_20260828_180050,test,expert_E_large_solo,@50,S-IoU,617,142,33,81.29117259552042,94.92307692307692,87.57984386089426,0.8691984384706766,0.5857557488573658
juniperus_seg_by_size_20260828_180050,test,expert_E_large_solo,@75,IoU,491,268,199,64.69038208168642,71.15942028985506,67.77087646652863,0.8691984384706766,0.5857557488573658
juniperus_seg_by_size_20260828_180050,test,expert_E_large_solo,@75,S-IoU,565,194,55,74.44005270092227,91.12903225806451,81.94343727338651,0.8691984384706766,0.5857557488573658
juniperus_seg_by_size_20260828_180050,test,btm_forest_ensemble_uniform,@50,IoU,637,277,53,69.69365426695843,92.31884057971016,79.42643391521197,0.8850947611156561,0.597476673919835
juniperus_seg_by_size_20260828_180050,test,btm_forest_ensemble_uniform,@50,S-IoU,671,243,22,73.41356673960613,96.82539682539682,83.5096453018046,0.8850947611156561,0.597476673919835
juniperus_seg_by_size_20260828_180050,test,btm_forest_ensemble_uniform,@75,IoU,509,405,181,55.68927789934355,73.76811594202898,63.46633416458853,0.8850947611156561,0.597476673919835
juniperus_seg_by_size_20260828_180050,test,btm_forest_ensemble_uniform,@75,S-IoU,594,320,35,64.98905908096279,94.4356120826709,76.99287103046014,0.8850947611156561,0.597476673919835
juniperus_seg_by_size_20260828_180050,test,btm_forest_ensemble_weighted,@50,IoU,637,278,53,69.61748633879782,92.31884057971016,79.37694704049846,0.8857180326765033,0.5990317917889532
juniperus_seg_by_size_20260828_180050,test,btm_forest_ensemble_weighted,@50,S-IoU,673,242,22,73.55191256830601,96.83453237410072,83.60248447204968,0.8857180326765033,0.5990317917889532
juniperus_seg_by_size_20260828_180050,test,btm_forest_ensemble_weighted,@75,IoU,510,405,180,55.73770491803278,73.91304347826086,63.55140186915887,0.8857180326765033,0.5990317917889532
juniperus_seg_by_size_20260828_180050,test,btm_forest_ensemble_weighted,@75,S-IoU,593,322,36,64.80874316939891,94.27662957074722,76.81347150259067,0.8857180326765033,0.5990317917889532
juniperus_seg_by_size_20260828_180050,test,btm_forest_soup,@50,IoU,616,145,74,80.946123521682,89.27536231884058,84.90696071674708,0.8721107394198395,0.6203277954839678
juniperus_seg_by_size_20260828_180050,test,btm_forest_soup,@50,S-IoU,622,139,32,81.73455978975032,95.10703363914374,87.91519434628977,0.8721107394198395,0.6203277954839678
juniperus_seg_by_size_20260828_180050,test,btm_forest_soup,@75,IoU,535,226,155,70.30223390275953,77.53623188405797,73.74224672639559,0.8721107394198395,0.6203277954839678
juniperus_seg_by_size_20260828_180050,test,btm_forest_soup,@75,S-IoU,579,182,46,76.08409986859395,92.64,83.54978354978357,0.8721107394198395,0.6203277954839678
juniperus_seg_by_size_20260828_180050,test,random_ensemble,@50,IoU,645,390,45,62.31884057971014,93.47826086956522,74.78260869565217,0.8796843081157352,0.5866463920096903
juniperus_seg_by_size_20260828_180050,test,random_ensemble,@50,S-IoU,692,343,14,66.85990338164251,98.01699716713881,79.49454336588168,0.8796843081157352,0.5866463920096903
juniperus_seg_by_size_20260828_180050,test,random_ensemble,@75,IoU,514,521,176,49.66183574879227,74.4927536231884,59.59420289855073,0.8796843081157352,0.5866463920096903
juniperus_seg_by_size_20260828_180050,test,random_ensemble,@75,S-IoU,610,425,26,58.93719806763285,95.9119496855346,73.01017354877318,0.8796843081157352,0.5866463920096903
juniperus_seg_by_size_20260828_180050,field_work,dense_baseline,@50,IoU,1155,388,616,74.85418016850292,65.21739130434783,69.70428485214242,0.6050564135027984,0.3077482491934694
juniperus_seg_by_size_20260828_180050,field_work,dense_baseline,@50,S-IoU,1216,327,426,78.80751782242385,74.05602923264311,76.35792778649922,0.6050564135027984,0.3077482491934694
juniperus_seg_by_size_20260828_180050,field_work,dense_baseline,@75,IoU,659,884,1112,42.709008425145825,37.210615471485035,39.77066988533495,0.6050564135027984,0.3077482491934694
juniperus_seg_by_size_20260828_180050,field_work,dense_baseline,@75,S-IoU,1000,543,509,64.80881399870383,66.26905235255136,65.53079947575361,0.6050564135027984,0.3077482491934694
juniperus_seg_by_size_20260828_180050,field_work,expert_E_small_solo,@50,IoU,1130,302,641,78.91061452513966,63.80575945793338,70.55885107711521,0.5996000808541023,0.30816763016328386
juniperus_seg_by_size_20260828_180050,field_work,expert_E_small_solo,@50,S-IoU,1221,211,431,85.26536312849163,73.91041162227603,79.1828793774319,0.5996000808541023,0.30816763016328386
juniperus_seg_by_size_20260828_180050,field_work,expert_E_small_solo,@75,IoU,639,793,1132,44.622905027932966,36.081309994353475,39.90009366219169,0.5996000808541023,0.30816763016328386
juniperus_seg_by_size_20260828_180050,field_work,expert_E_small_solo,@75,S-IoU,995,437,533,69.48324022346368,65.11780104712042,67.22972972972973,0.5996000808541023,0.30816763016328386
juniperus_seg_by_size_20260828_180050,field_work,expert_E_medium_solo,@50,IoU,1158,324,613,78.13765182186235,65.38678712591755,71.19581924377498,0.6113140347136808,0.3169800373240711
