split,imagen,tipo,idx,area,bucket,n_solapan,cobertura,detectada
field_work,Img_121.tif,pred,32,331.84893671330065,,2,65.02530252020556,True
field_work,Img_121.tif,pred,33,266.6329874508083,,2,17.68123680758204,False
field_work,Img_121.tif,pred,34,173.0227609751746,,1,99.99010878924103,True
field_work,Img_121.tif,pred,35,258.20331445513875,,1,99.06204772047266,True
field_work,Img_121.tif,pred,36,121.5597216574306,,1,91.7589890148284,True
field_work,Img_121.tif,pred,37,342.05283453710854,,1,31.341857839086344,False
field_work,Img_121.tif,pred,38,62.55444257357158,,1,81.02073116173645,True
field_work,Img_121.tif,pred,39,47.026653031934984,,1,78.5331886032537,True
field_work,Img_121.tif,pred,40,2917.431457995932,,1,98.36979093059493,True
field_work,Img_121.tif,pred,41,114.90486975493332,,1,71.50178124049857,True
field_work,Img_121.tif,pred,42,44.80843074945733,,1,88.66814229570302,True
field_work,Img_121.tif,pred,43,49.24496514699422,,1,81.32964890345893,True
field_work,Img_121.tif,pred,44,1791.0083487510565,,1,59.53295450458329,True
field_work,Img_121.tif,pred,45,154.389630560996,,1,89.96313259349965,True
field_work,Img_122.tif,gt,0,2128.7710794917075,large,1,97.502954315735,True
field_work,Img_122.tif,gt,1,104.59631658304409,small,1,92.41180073609998,True
field_work,Img_122.tif,gt,2,329.1251211201719,medium,1,91.59641939013056,True
field_work,Img_122.tif,gt,3,444.00214756188205,medium,1,99.82099570784439,True
field_work,Img_122.tif,gt,4,477.81775270416205,medium,1,93.25263687637513,True
field_work,Img_122.tif,gt,5,229.87035692277837,medium,0,0.0,False
field_work,Img_122.tif,gt,6,1730.7041870522573,large,2,98.21190269457712,True
field_work,Img_122.tif,gt,7,7260.609698227101,large,1,96.34204213431346,True
field_work,Img_122.tif,gt,8,57.96927022803796,small,0,0.0,False
field_work,Img_122.tif,gt,9,252.65008872615206,medium,0,0.0,False
field_work,Img_122.tif,pred,0,8695.506842305884,,2,77.90814780792648,True
field_work,Img_122.tif,pred,1,330.07438691542484,,1,91.5964193901306,True
field_work,Img_122.tif,pred,2,512.8575724339316,,1,93.25263687637513,True
field_work,Img_122.tif,pred,3,796.3486693840932,,1,99.82099570784439,True
field_work,Img_122.tif,pred,4,2631.2786844036164,,1,97.50295431573498,True
field_work,Img_122.tif,pred,5,2487.535918065347,,1,98.2119026945771,True
field_work,Img_122.tif,pred,6,127.770718827378,,1,92.41180073609998,True
field_work,Img_123.tif,gt,0,757.1075519369178,medium,1,94.55764190600955,True
field_work,Img_123.tif,gt,1,1227.0119527163422,large,1,99.28550316821591,True
field_work,Img_123.tif,gt,2,296.5687321177356,medium,0,0.0,False
field_work,Img_123.tif,gt,3,1081.998976123754,medium,1,94.51820298915563,True
field_work,Img_123.tif,gt,4,5147.628399901234,large,1,96.6008860455842,True
field_work,Img_123.tif,pred,0,5554.033399898079,,1,96.60088604558415,True
field_work,Img_123.tif,pred,1,1285.2493213652197,,1,99.2855031682159,True
field_work,Img_123.tif,pred,2,1149.0491172926268,,1,94.5182029891556,True
field_work,Img_123.tif,pred,3,1081.1711061742972,,1,94.55764190600952,True
field_work,Img_123.tif,pred,4,356.69317647628486,,0,0.0,False
field_work,Img_13.tif,gt,0,114.38700153348,small,1,77.81537148400125,True
field_work,Img_13.tif,gt,1,143.0447293773936,small,1,91.47490024408056,True
field_work,Img_13.tif,gt,2,626.5070040289058,medium,2,91.1028525392217,True
field_work,Img_13.tif,gt,3,644.3188771433438,medium,3,98.50905287185388,True
field_work,Img_13.tif,gt,4,772.108002809026,medium,3,94.15148519076594,True
field_work,Img_13.tif,gt,5,559.7092526924345,medium,2,91.78030855700655,True
field_work,Img_13.tif,gt,6,1287.5667554775484,large,1,97.47859693768362,True
field_work,Img_13.tif,gt,7,837.7609203101839,medium,1,95.33871155352355,True
field_work,Img_13.tif,gt,8,394.41318500467014,medium,1,92.3999276379827,True
field_work,Img_13.tif,gt,9,45.464901572869955,small,1,20.069332377013886,False
field_work,Img_13.tif,gt,10,1764.5970014179254,large,2,95.98852235509884,True
field_work,Img_13.tif,gt,11,29.234790523068003,small,0,0.0,False
field_work,Img_13.tif,gt,12,2388.720407691123,large,2,95.91962404945443,True
field_work,Img_13.tif,gt,13,79.16890146222201,small,2,91.12333787808275,True
field_work,Img_13.tif,gt,14,329.41038170929187,medium,1,89.82556864553099,True
field_work,Img_13.tif,gt,15,118.27887100754366,small,1,96.85054676511304,True
field_work,Img_13.tif,gt,16,109.64009984423572,small,1,99.99999999999999,True
field_work,Img_13.tif,gt,17,798.1593803955722,medium,1,93.87313567071305,True
field_work,Img_13.tif,gt,18,1842.3127897153984,large,1,97.22367163433097,True
field_work,Img_13.tif,gt,19,29.089653900034072,small,1,67.78002144699431,True
field_work,Img_13.tif,gt,20,223.56768380159193,medium,2,97.02466461983154,True
field_work,Img_13.tif,gt,21,126.34699376129977,small,1,92.88947777641397,True
field_work,Img_13.tif,gt,22,59.52756802881173,small,1,84.99605365104826,True
field_work,Img_13.tif,gt,23,588.4182926962592,medium,1,96.64161830384022,True
field_work,Img_13.tif,gt,24,39.47524208391381,small,1,84.84813993785203,True
field_work,Img_13.tif,pred,0,1324.2905245609581,,1,97.47859693768358,True
field_work,Img_13.tif,pred,1,621.5511685581878,,1,96.64161830384019,True
field_work,Img_13.tif,pred,2,2669.8756395112723,,2,95.08990670790273,True
field_work,Img_13.tif,pred,3,323.41950087668374,,1,89.82556864553094,True
field_work,Img_13.tif,pred,4,878.4236703787465,,1,95.33871155352361,True
field_work,Img_13.tif,pred,5,431.6697515081614,,2,84.92398488340459,True
field_work,Img_13.tif,pred,6,857.1287422183668,,1,93.87313567071303,True
field_work,Img_13.tif,pred,7,1803.87378537911,,1,95.36688159872723,True
field_work,Img_13.tif,pred,8,145.07302942080423,,1,96.85054676511304,True
field_work,Img_13.tif,pred,9,151.28392676450312,,1,92.88947777641398,True
field_work,Img_13.tif,pred,10,171.2483441294171,,1,91.4749002440805,True
field_work,Img_13.tif,pred,11,275.5054381964728,,1,97.02466461983154,True
field_work,Img_13.tif,pred,12,114.90483123916783,,1,77.81537148400126,True
field_work,Img_13.tif,pred,13,232.02806442626752,,1,11.902641087080719,False
field_work,Img_13.tif,pred,14,2176.0949418421915,,3,86.69424467535715,True
field_work,Img_13.tif,pred,15,113.57351554185152,,1,84.99605365104823,True
field_work,Img_13.tif,pred,16,86.06739538582042,,1,84.848139937852,True
field_work,Img_13.tif,pred,17,2335.36448104016,,4,72.49275398871742,True
field_work,Img_13.tif,pred,18,710.2809509941145,,2,43.05135830474284,False
field_work,Img_13.tif,pred,19,677.0071280684788,,2,46.20346576315492,False
field_work,Img_13.tif,pred,20,595.3761053818744,,2,38.34698396529734,False
field_work,Img_13.tif,pred,21,141.08033280004747,,2,3.73073250484248,False
field_work,Img_13.tif,pred,22,234.2463873210363,,0,0.0,False
field_work,Img_13.tif,pred,23,566.095471360255,,1,99.99999999999999,True
field_work,Img_14.tif,gt,0,1803.3583709327424,large,1,96.72601168643857,True
field_work,Img_14.tif,gt,1,1569.120505609358,large,1,97.6012196398018,True
field_work,Img_14.tif,gt,2,237.50360654669993,medium,2,98.05360913115312,True
field_work,Img_14.tif,gt,3,764.4190988287615,medium,1,96.29310732718156,True
field_work,Img_14.tif,gt,4,1402.2378250918696,large,1,96.5140059864157,True
field_work,Img_14.tif,gt,5,266.07442164014384,medium,0,0.0,False
field_work,Img_14.tif,gt,6,39.33475411075588,small,0,0.0,False
field_work,Img_14.tif,gt,7,158.41633338510235,small,1,69.73802315272283,True
field_work,Img_14.tif,gt,8,73.64138197140387,small,0,0.0,False
field_work,Img_14.tif,gt,9,35.170799620164104,small,1,98.70591859673716,True
field_work,Img_14.tif,gt,10,45.295419979992225,small,0,0.0,False
field_work,Img_14.tif,gt,11,273.76618425980206,medium,1,89.95288707713303,True
field_work,Img_14.tif,gt,12,45.410762866663966,small,0,0.0,False
field_work,Img_14.tif,gt,13,107.83301240977204,small,0,0.0,False
field_work,Img_14.tif,gt,14,70.16380189733219,small,0,0.0,False
field_work,Img_14.tif,gt,15,409.31027569783004,medium,0,0.0,False
field_work,Img_14.tif,gt,16,80.810311405928,small,1,75.29013187717165,True
field_work,Img_14.tif,gt,17,71.63429818272024,small,0,0.0,False
field_work,Img_14.tif,gt,18,66.30442818469612,small,0,0.0,False
field_work,Img_14.tif,gt,19,53.0396932585518,small,0,0.0,False
field_work,Img_14.tif,gt,20,99.45887838161585,small,1,71.41520356407678,True
field_work,Img_14.tif,gt,21,109.88874263416375,small,1,99.93417072540619,True
field_work,Img_14.tif,pred,0,1924.9901463838905,,1,96.72601168643857,True
field_work,Img_14.tif,pred,1,1452.5045233033743,,2,82.5391547624116,True
field_work,Img_14.tif,pred,2,1680.9836327640514,,1,97.60121963980177,True
field_work,Img_14.tif,pred,3,792.7994066853717,,1,96.29310732718153,True
field_work,Img_14.tif,pred,4,254.21033126783732,,1,89.95288707713298,True
field_work,Img_14.tif,pred,5,317.6522652373242,,1,98.02294875018059,True
field_work,Img_14.tif,pred,6,130.43276810634416,,1,69.73802315272283,True
field_work,Img_14.tif,pred,7,283.9350154076783,,2,99.63637156770085,True
field_work,Img_14.tif,pred,8,74.9765858114697,,1,71.41520356407678,True
field_work,Img_14.tif,pred,9,72.7583275961224,,1,75.29013187717165,True
field_work,Img_15.tif,gt,0,409.5809048287064,medium,4,95.91039904377438,True
field_work,Img_15.tif,gt,1,265.8992766848859,medium,4,94.05309836175087,True
field_work,Img_15.tif,gt,2,868.8993452241698,medium,1,94.66743382937673,True
field_work,Img_15.tif,gt,3,86.99080552486966,small,0,0.0,False
field_work,Img_15.tif,pred,0,864.2271520680661,,1,94.66743382937675,True
field_work,Img_15.tif,pred,1,576.7427701487904,,2,56.698503103431186,True
field_work,Img_15.tif,pred,2,332.73623856232734,,2,37.358085332669766,False
field_work,Img_15.tif,pred,3,872.6562442949507,,2,93.59871319036321,True
field_work,Img_15.tif,pred,4,468.04907700483454,,2,58.48051490384824,True
field_work,Img_16.tif,gt,0,636.655454086028,medium,5,92.05049625821734,True
field_work,Img_16.tif,gt,1,175.69047555474987,small,2,92.37698967354795,True
field_work,Img_16.tif,gt,2,26.395124498470054,small,0,0.0,False
field_work,Img_16.tif,gt,3,109.35581759543997,small,0,0.0,False
field_work,Img_16.tif,gt,4,287.06564056820014,medium,1,74.25139771366915,True
field_work,Img_16.tif,gt,5,165.74026486159997,small,1,83.74133557006755,True
field_work,Img_16.tif,gt,6,2414.234428681062,large,2,94.22570648952401,True
field_work,Img_16.tif,gt,7,5431.058596148095,large,1,97.03473811184564,True
field_work,Img_16.tif,gt,8,1585.565345386594,large,1,76.61986647337348,True
field_work,Img_16.tif,pred,0,2233.325670678938,,1,87.56137769396356,True
field_work,Img_16.tif,pred,1,5525.6395699964105,,1,97.03473811184561,True
field_work,Img_16.tif,pred,2,231.58442287797106,,1,83.74133557006755,True
field_work,Img_16.tif,pred,3,1318.5226978221326,,1,76.61986647337348,True
field_work,Img_16.tif,pred,4,186.3323066745652,,2,19.976762720606782,False
field_work,Img_16.tif,pred,5,214.2820813485887,,2,20.17796892324451,False
field_work,Img_16.tif,pred,6,270.6253786403104,,1,74.25139771366914,True
field_work,Img_16.tif,pred,7,240.0136553000193,,1,28.422171173776885,False
field_work,Img_16.tif,pred,8,233.3590576241404,,1,6.664328795560396,False
field_work,Img_16.tif,pred,9,372.2209193049639,,1,47.35265408848533,False
field_work,Img_16.tif,pred,10,635.3044226753409,,1,73.899210442211,True
field_work,Img_17.tif,gt,0,5503.56263959203,large,1,98.18251321517477,True
field_work,Img_17.tif,gt,1,666.836332366048,medium,2,86.18555890236983,True
field_work,Img_17.tif,gt,2,1836.4376343421202,large,1,99.07567945844247,True
field_work,Img_17.tif,gt,3,24157.06438541233,large,2,98.02764746076454,True
field_work,Img_17.tif,gt,4,11576.253945303457,large,2,66.10875654967168,True
field_work,Img_17.tif,gt,5,1674.1788112816523,large,1,4.79169966150617,False
field_work,Img_17.tif,pred,0,25520.424261437787,,2,69.30236641081305,True
field_work,Img_17.tif,pred,1,2065.6275361417793,,1,99.07567945844247,True
field_work,Img_17.tif,pred,2,5787.392668629356,,2,87.67256712151476,True
field_work,Img_17.tif,pred,3,603.8053381965437,,1,86.18555890236986,True
field_work,Img_17.tif,pred,4,8257.183704292522,,3,20.716614660832526,False
field_work,Img_18.tif,gt,0,6050.361608388862,large,4,98.09809829026923,True
field_work,Img_18.tif,gt,1,180.53357196084593,small,1,89.24553993345128,True
field_work,Img_18.tif,gt,2,295.680957238212,medium,2,76.77155645000309,True
field_work,Img_18.tif,gt,3,1969.1956357627319,large,1,94.36259707685994,True
field_work,Img_18.tif,gt,4,178.68849328514605,small,1,77.76409511998898,True
field_work,Img_18.tif,gt,5,236.1953182740061,medium,0,0.0,False
field_work,Img_18.tif,gt,6,644.743771529936,medium,2,94.80961644554935,True
field_work,Img_18.tif,gt,7,520.6048437402542,medium,2,43.684824989050284,False
field_work,Img_18.tif,gt,8,846.9911032629283,medium,3,85.41455674139097,True
field_work,Img_18.tif,gt,9,220.01107817730605,medium,1,10.06709600342133,False
field_work,Img_18.tif,gt,10,1505.9045744473901,large,1,90.59703998850752,True
field_work,Img_18.tif,gt,11,112.98285794629597,small,0,0.0,False
field_work,Img_18.tif,pred,0,1987.988121302813,,2,82.04538306419563,True
field_work,Img_18.tif,pred,1,1415.6816681562486,,1,90.59703998850756,True
field_work,Img_18.tif,pred,2,2717.7895773242208,,1,43.14022653454101,False
field_work,Img_18.tif,pred,3,163.26260592986364,,1,77.76409511998898,True
field_work,Img_18.tif,pred,4,3669.4152367233546,,2,52.39668126110759,True
field_work,Img_18.tif,pred,5,421.9095946659854,,1,49.79782793380975,False
field_work,Img_18.tif,pred,6,651.7193986308225,,1,92.77082262389247,True
field_work,Img_18.tif,pred,7,811.876459880219,,2,54.84109835708587,True
field_work,Img_18.tif,pred,8,283.93494230632496,,1,76.75717161121254,True
field_work,Img_18.tif,pred,9,1645.9352977139988,,4,66.62377169360347,True
field_work,Img_18.tif,pred,10,1122.4300886644323,,1,17.76711578304656,False
field_work,Img_18.tif,pred,11,515.0757974112639,,1,8.081353403388714,False
field_work,Img_19.tif,gt,0,592.7601159904839,medium,1,82.66457974022462,True
field_work,Img_19.tif,gt,1,1481.2031143059523,large,2,89.8427846769718,True
field_work,Img_19.tif,gt,2,187.48248308319393,small,1,83.47987134130445,True
field_work,Img_19.tif,gt,3,142.385443890768,small,1,74.4912404787968,True
field_work,Img_19.tif,gt,4,453.8762670839281,medium,1,75.39213432882511,True
field_work,Img_19.tif,gt,5,277.9620079118737,medium,1,69.9683945388202,True
field_work,Img_19.tif,gt,6,1690.047563439431,large,1,95.72772648494148,True
field_work,Img_19.tif,gt,7,393.22046213080796,medium,2,96.6876015948734,True
field_work,Img_19.tif,gt,8,974.8594508885972,medium,2,99.74718129423039,True
field_work,Img_19.tif,gt,9,500.0464012641498,medium,1,90.39659050248899,True
field_work,Img_19.tif,gt,10,1425.0951886777837,large,2,86.16482240899185,True
field_work,Img_19.tif,gt,11,781.061302826792,medium,3,98.83528246552102,True
field_work,Img_19.tif,gt,12,291.71768439650197,medium,2,63.596359859649034,True
field_work,Img_19.tif,gt,13,24805.145634374323,large,3,86.84285345795104,True
field_work,Img_19.tif,gt,14,3448.722184202151,large,2,95.05986390495401,True
field_work,Img_19.tif,gt,15,1109.91857543359,medium,1,15.129095079209199,False
field_work,Img_19.tif,gt,16,2964.6703222182796,large,3,99.30336223735961,True
field_work,Img_19.tif,gt,17,981.9863015620308,medium,1,94.83485352858126,True
field_work,Img_19.tif,gt,18,3167.575210047715,large,1,92.01187378914035,True
field_work,Img_19.tif,gt,19,896.4977992947346,medium,4,97.58149046623255,True
field_work,Img_19.tif,gt,20,17720.30273387207,large,2,98.85299062405176,True
field_work,Img_19.tif,pred,0,1802.0995122655295,,1,95.72772648494148,True
field_work,Img_19.tif,pred,1,505.3154528189334,,1,90.396590502489,True
field_work,Img_19.tif,pred,2,48933.07908005767,,8,86.30141134233837,True
field_work,Img_19.tif,pred,3,1555.8748464329983,,1,96.08823895864674,True
field_work,Img_19.tif,pred,4,491.1187752790829,,1,82.66457974022464,True
field_work,Img_19.tif,pred,5,1061.6502283410518,,1,94.83485352858128,True
field_work,Img_19.tif,pred,6,3100.657413629,,1,92.01187378914037,True
field_work,Img_19.tif,pred,7,212.5075638901326,,1,63.59635985964904,True
field_work,Img_19.tif,pred,8,376.65749569919717,,1,75.39213432882505,True
field_work,Img_19.tif,pred,9,201.85970454546623,,1,69.9683945388202,True
field_work,Img_19.tif,pred,10,158.38247091429366,,1,83.47987134130447,True
field_work,Img_19.tif,pred,11,1181.4355386550014,,0,0.0,False
field_work,Img_19.tif,pred,12,1184.5414068452083,,2,39.50316371346386,False
field_work,Img_19.tif,pred,13,445.8667928702889,,0,0.0,False
field_work,Img_19.tif,pred,14,670.7963025911013,,1,79.66068752704395,True
field_work,Img_19.tif,pred,15,3135.704963483615,,3,92.78467460270352,True
field_work,Img_19.tif,pred,16,402.8327360712574,,1,27.86473907740414,False
field_work,Img_19.tif,pred,17,384.6429475573823,,1,92.57266026019384,True
field_work,Img_19.tif,pred,18,108.25019122956678,,1,74.4912404787968,True
field_work,Img_19.tif,pred,19,7596.590674064667,,3,22.399730853240953,False
field_work,Img_19.tif,pred,20,951.6257882529408,,1,62.7698025935687,True
field_work,Img_19.tif,pred,21,28267.053530316552,,5,57.02704471262584,True
field_work,Img_19.tif,pred,22,464.94324744242476,,1,1.929427080381901,False
field_work,Img_2.tif,gt,0,1373.7544978572507,large,1,97.15128577635203,True
field_work,Img_2.tif,gt,1,2390.152294336898,large,1,93.8871589187598,True
field_work,Img_2.tif,gt,2,441.8873884273419,medium,0,0.0,False
field_work,Img_2.tif,gt,3,1395.0127202516958,large,0,0.0,False
field_work,Img_2.tif,gt,4,2475.563554859798,large,1,99.15936543610391,True
field_work,Img_2.tif,gt,5,2094.757072309096,large,1,95.87989832297879,True
field_work,Img_2.tif,gt,6,1341.6882011585549,large,1,98.61791280453156,True
field_work,Img_2.tif,gt,7,8240.093026755723,large,1,99.34677424407099,True
field_work,Img_2.tif,gt,8,583.7769244593774,medium,0,0.0,False
field_work,Img_2.tif,gt,9,1388.3059238974633,large,0,0.0,False
field_work,Img_2.tif,gt,10,2364.7710969172936,large,1,57.86504026241141,True
field_work,Img_2.tif,gt,11,1704.2777520261993,large,1,67.8053092412674,True
field_work,Img_2.tif,gt,12,4637.486614306858,large,2,45.949888482638016,False
field_work,Img_2.tif,gt,13,1744.9960787602204,large,1,92.97349368077903,True
field_work,Img_2.tif,pred,0,8982.993252199143,,1,99.34677424407101,True
field_work,Img_2.tif,pred,1,2738.197538712775,,1,99.15936543610387,True
field_work,Img_2.tif,pred,2,1536.7981639101927,,1,97.15128577635203,True
field_work,Img_2.tif,pred,3,2167.221783214947,,1,95.87989832297878,True
field_work,Img_2.tif,pred,4,1489.327691068378,,1,30.316869217215096,False
field_work,Img_2.tif,pred,5,2505.72565211863,,1,93.88715891875972,True
field_work,Img_2.tif,pred,6,1556.7615967087913,,1,57.865040262411426,True
field_work,Img_2.tif,pred,7,1455.167155597359,,1,98.6179128045316,True
field_work,Img_2.tif,pred,8,1698.285671164158,,1,92.97349368077901,True
field_work,Img_2.tif,pred,9,829.1788579481072,,1,15.948716552285418,False
field_work,Img_2.tif,pred,10,1211.603272401553,,1,67.80530924126738,True
field_work,Img_20.tif,gt,0,890.8946810836017,medium,1,85.68188769876922,True
field_work,Img_20.tif,gt,1,8130.415953806019,large,1,89.26825334396476,True
field_work,Img_20.tif,gt,2,3049.902832161795,large,1,99.01479260476862,True
field_work,Img_20.tif,gt,3,430.52684994927415,medium,0,0.0,False
field_work,Img_20.tif,gt,4,8028.907668182571,large,2,95.67677725191126,True
field_work,Img_20.tif,gt,5,1158.6572350861566,large,1,94.44974516282797,True
field_work,Img_20.tif,gt,6,793.6620524101093,medium,1,96.15739293145322,True
field_work,Img_20.tif,gt,7,1295.0953900823115,large,1,95.69903007037297,True
field_work,Img_20.tif,gt,8,927.2612955695181,medium,1,88.93495768239124,True
field_work,Img_20.tif,gt,9,1082.2250325743994,medium,0,0.0,False
field_work,Img_20.tif,gt,10,171.22039782049794,small,0,0.0,False
field_work,Img_20.tif,gt,11,623.685438441391,medium,1,100.0,True
field_work,Img_20.tif,pred,0,8195.072458763956,,1,89.26825334396474,True
field_work,Img_20.tif,pred,1,864.670689354185,,1,88.93495768239123,True
field_work,Img_20.tif,pred,2,7840.153479042838,,1,95.67669829752617,True
field_work,Img_20.tif,pred,3,3476.8713421726134,,1,99.01479260476866,True
field_work,Img_20.tif,pred,4,1051.0028711050618,,1,85.68188769876924,True
field_work,Img_20.tif,pred,5,1202.7305916839978,,2,11.911264372509512,False
field_work,Img_20.tif,pred,6,946.7457115163561,,1,100.0,True
field_work,Img_20.tif,pred,7,314.54677872351385,,0,0.0,False
field_work,Img_20.tif,pred,8,1392.6122458929021,,1,95.69903007037297,True
field_work,Img_20.tif,pred,9,1121.0992923123122,,1,96.1573929314532,True
field_work,Img_21.tif,gt,0,1211.167839501204,large,1,91.49995943308717,True
field_work,Img_21.tif,gt,1,436.8929539415223,medium,1,95.201457037566,True
field_work,Img_21.tif,gt,2,99.19610806643188,small,0,0.0,False
field_work,Img_21.tif,gt,3,4966.813275673314,large,1,99.41883364851559,True
field_work,Img_21.tif,pred,0,5285.878707661293,,1,99.4188336485155,True
field_work,Img_21.tif,pred,1,1204.5051003835433,,1,91.49995943308717,True
field_work,Img_21.tif,pred,2,502.20958373020403,,1,95.201457037566,True
field_work,Img_22.tif,gt,0,8797.038679062818,large,1,98.54891018875067,True
field_work,Img_22.tif,gt,1,24.76044832900591,small,1,2.921140683925273,False
field_work,Img_22.tif,gt,2,765.5816880646735,medium,1,95.34820734816701,True
field_work,Img_22.tif,gt,3,2897.025752931233,large,2,96.1646044253481,True
field_work,Img_22.tif,gt,4,11240.232129960985,large,2,99.067703862211,True
field_work,Img_22.tif,gt,5,135.94437006033,small,1,88.16508626135285,True
field_work,Img_22.tif,gt,6,12250.451452760639,large,3,98.51641949013612,True
field_work,Img_22.tif,gt,7,4202.319706374997,large,2,99.02798640828654,True
field_work,Img_22.tif,gt,8,187.46879166750793,small,2,100.00000000000003,True
field_work,Img_22.tif,gt,9,7309.965183339179,large,3,97.91724458449235,True
field_work,Img_22.tif,pred,0,12106.274897433934,,2,80.22085928781382,True
field_work,Img_22.tif,pred,1,11862.268923821255,,2,59.87488964280943,True
field_work,Img_22.tif,pred,2,3260.371408652514,,2,20.534939178419915,False
field_work,Img_22.tif,pred,3,9124.370590370061,,1,98.54891018875063,True
field_work,Img_22.tif,pred,4,821.6368407425471,,2,92.4525808808953,True
field_work,Img_22.tif,pred,5,14517.503575384319,,4,56.14220919924977,True
field_work,Img_22.tif,pred,6,152.61520293541253,,1,88.16508626135285,True
field_work,Img_22.tif,pred,7,24897.09995648762,,4,98.22510642886208,True
field_work,Img_23.tif,gt,0,959.7766552552359,medium,1,95.28174843246339,True
field_work,Img_23.tif,gt,1,419.7593134380879,medium,1,96.68135564881337,True
field_work,Img_23.tif,gt,2,508.23509408607,medium,1,99.14951160559362,True
field_work,Img_23.tif,gt,3,190.41570177801603,small,3,89.93974605190691,True
field_work,Img_23.tif,gt,4,255.6650273652281,medium,1,92.43506517151808,True
field_work,Img_23.tif,gt,5,224.85379417319004,medium,2,68.70692140329709,True
field_work,Img_23.tif,gt,6,1268.866759523065,large,4,94.09065757602546,True
field_work,Img_23.tif,gt,7,1232.5954112649576,large,4,95.70335831497708,True
field_work,Img_23.tif,gt,8,1484.9203571639835,large,3,94.4154374391082,True
field_work,Img_23.tif,gt,9,2002.6851630989056,large,1,93.08998109897638,True
field_work,Img_23.tif,gt,10,2762.625807609045,large,3,96.14797724387529,True
field_work,Img_23.tif,gt,11,515.4350806553259,medium,2,90.94918240105011,True
field_work,Img_23.tif,gt,12,2538.4049163260584,large,1,95.31979954861052,True
field_work,Img_23.tif,gt,13,499.10708992960406,medium,2,90.17100359559672,True
field_work,Img_23.tif,gt,14,1450.4170185693747,large,1,94.95423746211877,True
field_work,Img_23.tif,gt,15,154.18373339392411,small,1,85.39931235096938,True
field_work,Img_23.tif,gt,16,764.2230430793142,medium,2,95.76435622559691,True
field_work,Img_23.tif,gt,17,1073.5050278555982,medium,3,89.07842577901128,True
field_work,Img_23.tif,gt,18,969.7780993732263,medium,3,79.30644530919272,True
field_work,Img_23.tif,gt,19,2390.3618380317785,large,2,66.46536432896262,True
field_work,Img_23.tif,gt,20,6276.16879606361,large,2,97.9158932579871,True
field_work,Img_23.tif,gt,21,135.67295243764605,small,0,0.0,False
field_work,Img_23.tif,gt,22,163.59896131009597,small,1,6.506904112737794,False
field_work,Img_23.tif,gt,23,665.0258045512642,medium,1,89.63247119661052,True
field_work,Img_23.tif,gt,24,903.677153067364,medium,1,98.33604794467966,True
field_work,Img_23.tif,gt,25,53.13421214503999,small,0,0.0,False
field_work,Img_23.tif,gt,26,326.649312399774,medium,0,0.0,False
field_work,Img_23.tif,gt,27,188.92375225372996,small,0,0.0,False
field_work,Img_23.tif,gt,28,80.46020827725398,small,0,0.0,False
field_work,Img_23.tif,gt,29,103.76487322427192,small,1,93.66298908135995,True
field_work,Img_23.tif,gt,30,3618.348846806903,large,2,95.63279127127124,True
field_work,Img_23.tif,gt,31,864.207315960716,medium,1,89.8013319956765,True
field_work,Img_23.tif,gt,32,547.5308368942351,medium,1,97.92594951588612,True
field_work,Img_23.tif,gt,33,172.85338924484807,small,2,82.53823469213008,True
field_work,Img_23.tif,gt,34,1334.0432104522904,large,0,0.0,False
field_work,Img_23.tif,pred,0,1118.8810592500377,,1,95.28174843246342,True
field_work,Img_23.tif,pred,1,1975.5657193467487,,1,93.08998109897637,True
field_work,Img_23.tif,pred,2,3627.7122935546795,,1,95.63279127127122,True
field_work,Img_23.tif,pred,3,2579.8152115308912,,2,80.50109317236233,True
field_work,Img_23.tif,pred,4,809.6581543902867,,1,89.80133199567652,True
field_work,Img_23.tif,pred,5,1503.524125386146,,1,94.95423746211877,True
field_work,Img_23.tif,pred,6,636.6355227743043,,1,99.14951160559362,True
field_work,Img_23.tif,pred,7,809.6580789307482,,1,95.76435622559684,True
field_work,Img_23.tif,pred,8,584.7285478747799,,1,96.68135564881337,True
field_work,Img_23.tif,pred,9,155.7205128155765,,1,85.39931235096937,True
field_work,Img_23.tif,pred,10,525.2796402125387,,1,90.17100359559672,True
field_work,Img_23.tif,pred,11,108.25009746667638,,1,93.66298908135995,True
field_work,Img_23.tif,pred,12,748.8783365128438,,1,66.71343394110679,True
field_work,Img_23.tif,pred,13,8292.674425253903,,4,74.51025504144934,True
field_work,Img_23.tif,pred,14,643.7334955881815,,1,97.92594951588612,True
field_work,Img_23.tif,pred,15,663.2542144175604,,1,89.63247119661048,True
field_work,Img_23.tif,pred,16,811.8764117074461,,1,79.22068046343173,True
field_work,Img_23.tif,pred,17,3446.70354644116,,3,45.111457741719555,False
field_work,Img_23.tif,pred,18,286.1531859239549,,1,92.43506517151808,True
field_work,Img_23.tif,pred,19,178.79028587561334,,2,37.20592691334307,False
field_work,Img_23.tif,pred,20,4407.6461558119045,,4,92.74029137909278,True
field_work,Img_23.tif,pred,21,1062.0940515196908,,2,84.25988494756803,True
field_work,Img_23.tif,pred,22,178.34637623291928,,1,85.90713245735546,True
field_work,Img_23.tif,pred,23,255.5413711788715,,1,22.288436266177257,False
field_work,Img_23.tif,pred,24,1674.7725557551603,,1,55.51168566173913,True
field_work,Img_23.tif,pred,25,1271.0521405376494,,2,47.59768657597345,False
