experiment,split,mechanism,overlap,score_thr,metric,TP,FP,FN,precision,recall,f1
juniperus_seg_by_size_20260828_072323,field_work,dense_baseline,75,0.25,S-IoU,1000,543,509,64.80881399870383,66.26905235255136,65.53079947575361
juniperus_seg_by_size_20260828_072323,field_work,expert_E_large_solo,50,0.25,IoU,1185,327,586,78.37301587301587,66.91134952004518,72.1900700578739
juniperus_seg_by_size_20260828_072323,field_work,expert_E_large_solo,50,0.25,S-IoU,1263,249,387,83.53174603174604,76.54545454545455,79.88614800759012
juniperus_seg_by_size_20260828_072323,field_work,expert_E_large_solo,75,0.25,IoU,665,847,1106,43.98148148148148,37.54940711462451,40.511727078891255
juniperus_seg_by_size_20260828_072323,field_work,expert_E_large_solo,75,0.25,S-IoU,1048,464,483,69.31216931216932,68.45199216198563,68.87939533355242
juniperus_seg_by_size_20260828_072323,field_work,expert_E_medium_solo,50,0.25,IoU,1158,324,613,78.13765182186235,65.38678712591755,71.19581924377498
juniperus_seg_by_size_20260828_072323,field_work,expert_E_medium_solo,50,0.25,S-IoU,1227,255,422,82.79352226720647,74.40873256519103,78.37751517087193
juniperus_seg_by_size_20260828_072323,field_work,expert_E_medium_solo,75,0.25,IoU,660,822,1111,44.534412955465584,37.267080745341616,40.57792806640024
juniperus_seg_by_size_20260828_072323,field_work,expert_E_medium_solo,75,0.25,S-IoU,1010,472,522,68.15114709851552,65.92689295039165,67.0205706702057
juniperus_seg_by_size_20260828_072323,field_work,expert_E_small_solo,50,0.25,IoU,1130,302,641,78.91061452513966,63.80575945793338,70.55885107711521
juniperus_seg_by_size_20260828_072323,field_work,expert_E_small_solo,50,0.25,S-IoU,1221,211,431,85.26536312849163,73.91041162227603,79.1828793774319
juniperus_seg_by_size_20260828_072323,field_work,expert_E_small_solo,75,0.25,IoU,639,793,1132,44.622905027932966,36.08130999435348,39.90009366219169
juniperus_seg_by_size_20260828_072323,field_work,expert_E_small_solo,75,0.25,S-IoU,995,437,533,69.48324022346368,65.11780104712042,67.22972972972973
juniperus_seg_by_size_20260828_072323,field_work,random_ensemble,50,0.25,IoU,1327,887,444,59.93676603432701,74.92941840767928,66.59974905897114
