experiment,split,mechanism,overlap,score_thr,metric,TP,FP,FN,precision,recall,f1
juniperus_seg_homogeneous_20260905_105741,field_work,btm_forest_soup,50,0.25,S-IoU,964,108,679,89.92537313432835,58.67315885575167,71.01289134438305
juniperus_seg_homogeneous_20260905_105741,field_work,btm_forest_soup,75,0.25,IoU,549,523,1222,51.21268656716418,30.999435347261432,38.62117481533591
juniperus_seg_homogeneous_20260905_105741,field_work,btm_forest_soup,75,0.25,S-IoU,850,222,730,79.2910447761194,53.79746835443038,64.1025641025641
juniperus_seg_homogeneous_20260905_105741,field_work,dense_baseline,50,0.25,IoU,1078,301,693,78.1725888324873,60.86956521739131,68.44444444444446
juniperus_seg_homogeneous_20260905_105741,field_work,dense_baseline,50,0.25,S-IoU,1128,251,532,81.79840464104423,67.95180722891565,74.23494570582429
juniperus_seg_homogeneous_20260905_105741,field_work,dense_baseline,75,0.25,IoU,602,777,1169,43.65482233502538,33.99209486166008,38.22222222222222
juniperus_seg_homogeneous_20260905_105741,field_work,dense_baseline,75,0.25,S-IoU,923,456,615,66.93255982596084,60.01300390117035,63.28419609187521
juniperus_seg_homogeneous_20260905_105741,field_work,expert_E1_scale_solo,50,0.25,IoU,875,202,896,81.24419684308263,49.40711462450593,61.44662921348314
juniperus_seg_homogeneous_20260905_105741,field_work,expert_E1_scale_solo,50,0.25,S-IoU,956,121,648,88.76508820798514,59.60099750623441,71.31667288325252
juniperus_seg_homogeneous_20260905_105741,field_work,expert_E1_scale_solo,75,0.25,IoU,531,546,1240,49.30362116991643,29.983060417843028,37.28932584269663
juniperus_seg_homogeneous_20260905_105741,field_work,expert_E1_scale_solo,75,0.25,S-IoU,817,260,711,75.85886722376974,53.468586387434556,62.72552783109404
juniperus_seg_homogeneous_20260905_105741,field_work,expert_E2_illum_solo,50,0.25,IoU,1229,445,542,73.41696535244922,69.39582156973462,71.34978229317852
juniperus_seg_homogeneous_20260905_105741,field_work,expert_E2_illum_solo,50,0.25,S-IoU,1321,353,318,78.91278375149344,80.59792556436852,79.74645336552973
juniperus_seg_homogeneous_20260905_105741,field_work,expert_E2_illum_solo,75,0.25,IoU,658,1016,1113,39.30704898446834,37.15415019762846,38.20029027576198
